video_id,title,description,tags,channel_id,channel_title,published_at,view_count,like_count,comment_count,duration,genres_list,primary_genre,text
l9uNlNswGrg,DANA MABARMANIA - @ONICEsportsVS @teamliquidPH! Seleksi Timnas Bumi!,"Siapa yang paling layak jadi perwakilan Timnas Bumi? Saksikan duel panas antara ONIC ID VS Team Liquid PH di DANA Mabar Mania Seleksi Timnas Bumi!

⚔️ Lineup 1v1 Match:
🟡 EXP: Lutpiii vs Sanford
🟡 Roam: Kiboy vs Jaypee
🟡 Mid: Sanz vs Sanji
🟡 Gold: Skylar vs Oheb
🟡 Jungle: Kairi vs KarlTzy

Dukung tim jagoanmu dan rebut kesempatan dapetin Daget puluhan juta! 💸
--------------------------------------
MLBB Mega Sale 11.11
Semua skin DISKON s/d 50%
Serbu promonya ➡️ https://bit.ly/mlbbmabarmania
Pakai DANA di Google Play: https://bit.ly/BayarNo...​
--------------------------------------
Akun Resmi Media Sosial DANA
Instagram: https://www.instagram.com/dana.id/
TikTok: https://www.tiktok.com/@dana.indonesia?_t=8V7u2oYYebS&_r=1
Facebook: https://www.facebook.com/danawallet
Twitter: https://twitter.com/danawallet
Discord: https://discord.com/invite/EEUtZUbjZW
--------------------------------------
Akun Resmi Customer Care DANA
Email: help@dana.id
Website: https://www.dana.id/help-center
Pusat Resolusi: di aplikasi DANA!",DANA Indonesia|Bebas Drama|Bebas Cemas|Dompet Digital|Ganti Dompet|MABARMANIA|DANA Mobile Legends|DANA MLBB|Rebellion|Onic ID|Team Liquid PH|Team Liquid|Onic Esports,UC5SXW8337jcLG0Xp3lHbphw,DANA Indonesia,2025-11-09T13:36:53Z,2998440,43113,665,PT3H40M,['MOBA'],MOBA,"DANA MABARMANIA - @ONICEsportsVS @teamliquidPH! Seleksi Timnas Bumi! Siapa yang paling layak jadi perwakilan Timnas Bumi? Saksikan duel panas antara ONIC ID VS Team Liquid PH di DANA Mabar Mania Seleksi Timnas Bumi!

⚔️ Lineup 1v1 Match:
🟡 EXP: Lutpiii vs Sanford
🟡 Roam: Kiboy vs Jaypee
🟡 Mid: Sanz vs Sanji
🟡 Gold: Skylar vs Oheb
🟡 Jungle: Kairi vs KarlTzy

Dukung tim jagoanmu dan rebut kesempatan dapetin Daget puluhan juta! 💸
--------------------------------------
MLBB Mega Sale 11.11
Semua skin DISKON s/d 50%
Serbu promonya ➡️ https://bit.ly/mlbbmabarmania
Pakai DANA di Google Play: https://bit.ly/BayarNo...​
--------------------------------------
Akun Resmi Media Sosial DANA
Instagram: https://www.instagram.com/dana.id/
TikTok: https://www.tiktok.com/@dana.indonesia?_t=8V7u2oYYebS&_r=1
Facebook: https://www.facebook.com/danawallet
Twitter: https://twitter.com/danawallet
Discord: https://discord.com/invite/EEUtZUbjZW
--------------------------------------
Akun Resmi Customer Care DANA
Email: help@dana.id
Website: https://www.dana.id/help-center
Pusat Resolusi: di aplikasi DANA! DANA Indonesia|Bebas Drama|Bebas Cemas|Dompet Digital|Ganti Dompet|MABARMANIA|DANA Mobile Legends|DANA MLBB|Rebellion|Onic ID|Team Liquid PH|Team Liquid|Onic Esports"
o-_9kTsz4gk,KAGET SAMPAI KELUAR ROBLOX! [Roblox Indonesia] #shorts,"Jangan lupa subscribe channel utamaku Fanny Tjandra: https://www.youtube.com/c/FannyTjandra
- Instagram: https://www.instagram.com/fannytjandra0121/
- Tiktok: https://vt.tiktok.com/ZSeJVtPcu/

#shorts",roblox|roblox indonesia|roblox obby|pastel obby|roblox parkour|roblox fanny tjandra|fanny tjandra|fanny tjandra roblox|roblox robux|robux gratis|roblox map|roblox aesthetic|roblox tower of hell|tower of dream|roblox cotton obby|roblox my melody|roblox sailor|roblox pink|roblox animation|roblox drama|roblox roleplay|fanny tjandra storytime|fanny tjandra shorts|fanny tjandra tiktok,UCdDoEvtA9Hl0g7d6dvgGtYw,Fanny Tjandra TV,2025-09-26T06:00:52Z,4395036,24912,262,PT30S,['Sandbox'],Sandbox,"KAGET SAMPAI KELUAR ROBLOX! [Roblox Indonesia] #shorts Jangan lupa subscribe channel utamaku Fanny Tjandra: https://www.youtube.com/c/FannyTjandra
- Instagram: https://www.instagram.com/fannytjandra0121/
- Tiktok: https://vt.tiktok.com/ZSeJVtPcu/

#shorts roblox|roblox indonesia|roblox obby|pastel obby|roblox parkour|roblox fanny tjandra|fanny tjandra|fanny tjandra roblox|roblox robux|robux gratis|roblox map|roblox aesthetic|roblox tower of hell|tower of dream|roblox cotton obby|roblox my melody|roblox sailor|roblox pink|roblox animation|roblox drama|roblox roleplay|fanny tjandra storytime|fanny tjandra shorts|fanny tjandra tiktok"
sCjFb_j0Bck,Kolam Renang Suka Maju - WaterPark Simulator Indonesia Part 1,"Kita buka Kolam renang yuk di game Water Park Simulator, dimana gw akan bermain game simulator lagi nih guys, semoga taman bermain air milik MiawAug yaitu Suka maju ini bisa berhasil yah, menjadi kolam renang terbaik hehehe
#miawaug #Simulator #simulatorgame #simulatorgames #Waterpark #WaterParkSimulator

Game : https://store.steampowered.com/app/3293260/Waterpark_Simulator/

Waterpark Simulator Playlist : https://www.youtube.com/playlist?list=PL7Kldd0cHcR_lW4zBSR6dLyv7G5lZ6ufR

Streamer Life Simulator 2 Playlist : https://www.youtube.com/playlist?list=PL7Kldd0cHcR8LxrSSI8nPq9hKf-NPDnUr

Video TCG Card Shop Simulator Playlist : https://youtube.com/playlist?list=PL7Kldd0cHcR-Wr_D8buTXlEibuDfzJvkn&si=IQSHoOB5rTZK79-i

Subscribe : http://www.youtube.com/user/miawaug?sub_confirmation=1
Be a Member : https://www.youtube.com/miawaug/join 

Untuk Email Bisnis kalian bisa masukan di
Email ► miawaug@ gmail [.]com

Thanks Guys....

Intro Music : 
- Mark G - Never Let You Go
- Support Mark G:
https://fanlink.to/markgneverletyougo
https://www.twitter.com/markgmusic
https://www.instagram.com/markgtheartist333",MiawAug|WaterPark Simulator|WaterPark|simulator|WaterPark Simulator MiawAug|WaterPark Indonesia|Indonesia|Gamer Indonesia|Indonesia Streamer|Game Simulator|Game Simulator Indonesia|miawaug|Bagus|Game Simulator MiawAug|Simulator MiawAug|terbaru|baru|Simulator Game|Part 1|#1|Water|Park|Kolam|renang|taman air|taman rekreasi air|taman bermain air|suka maju,UC3J4Q1grz46bdJ7NJLd4DGw,MiawAug,2025-09-01T13:01:43Z,2331807,53668,1780,PT45M34S,['Simulation'],Simulation,"Kolam Renang Suka Maju - WaterPark Simulator Indonesia Part 1 Kita buka Kolam renang yuk di game Water Park Simulator, dimana gw akan bermain game simulator lagi nih guys, semoga taman bermain air milik MiawAug yaitu Suka maju ini bisa berhasil yah, menjadi kolam renang terbaik hehehe
#miawaug #Simulator #simulatorgame #simulatorgames #Waterpark #WaterParkSimulator

Game : https://store.steampowered.com/app/3293260/Waterpark_Simulator/

Waterpark Simulator Playlist : https://www.youtube.com/playlist?list=PL7Kldd0cHcR_lW4zBSR6dLyv7G5lZ6ufR

Streamer Life Simulator 2 Playlist : https://www.youtube.com/playlist?list=PL7Kldd0cHcR8LxrSSI8nPq9hKf-NPDnUr

Video TCG Card Shop Simulator Playlist : https://youtube.com/playlist?list=PL7Kldd0cHcR-Wr_D8buTXlEibuDfzJvkn&si=IQSHoOB5rTZK79-i

Subscribe : http://www.youtube.com/user/miawaug?sub_confirmation=1
Be a Member : https://www.youtube.com/miawaug/join 

Untuk Email Bisnis kalian bisa masukan di
Email ► miawaug@ gmail [.]com

Thanks Guys....

Intro Music : 
- Mark G - Never Let You Go
- Support Mark G:
https://fanlink.to/markgneverletyougo
https://www.twitter.com/markgmusic
https://www.instagram.com/markgtheartist333 MiawAug|WaterPark Simulator|WaterPark|simulator|WaterPark Simulator MiawAug|WaterPark Indonesia|Indonesia|Gamer Indonesia|Indonesia Streamer|Game Simulator|Game Simulator Indonesia|miawaug|Bagus|Game Simulator MiawAug|Simulator MiawAug|terbaru|baru|Simulator Game|Part 1|#1|Water|Park|Kolam|renang|taman air|taman rekreasi air|taman bermain air|suka maju"
_LcxUCjf2eQ,ASMR Keyboard Tower! [Roblox Indonesia] #shorts,"Jangan lupa subscribe channel utamaku Fanny Tjandra: https://www.youtube.com/c/FannyTjandra
- Instagram: https://www.instagram.com/fannytjandra0121/
- Tiktok: https://vt.tiktok.com/ZSeJVtPcu/

#shorts",roblox|roblox indonesia|roblox obby|pastel obby|roblox parkour|roblox fanny tjandra|fanny tjandra|fanny tjandra roblox|roblox robux|robux gratis|roblox map|roblox aesthetic|roblox tower of hell|tower of dream|roblox cotton obby|roblox my melody|roblox sailor|roblox pink|roblox animation|roblox drama|roblox roleplay|fanny tjandra storytime|fanny tjandra shorts|fanny tjandra tiktok,UCdDoEvtA9Hl0g7d6dvgGtYw,Fanny Tjandra TV,2025-10-07T06:00:25Z,3836521,26505,357,PT29S,['Sandbox'],Sandbox,"ASMR Keyboard Tower! [Roblox Indonesia] #shorts Jangan lupa subscribe channel utamaku Fanny Tjandra: https://www.youtube.com/c/FannyTjandra
- Instagram: https://www.instagram.com/fannytjandra0121/
- Tiktok: https://vt.tiktok.com/ZSeJVtPcu/

#shorts roblox|roblox indonesia|roblox obby|pastel obby|roblox parkour|roblox fanny tjandra|fanny tjandra|fanny tjandra roblox|roblox robux|robux gratis|roblox map|roblox aesthetic|roblox tower of hell|tower of dream|roblox cotton obby|roblox my melody|roblox sailor|roblox pink|roblox animation|roblox drama|roblox roleplay|fanny tjandra storytime|fanny tjandra shorts|fanny tjandra tiktok"
OCOpGzep8hI,Surviving 100 DAYS in The Roblox Forest!,"Today, we're playing 99 Nights in the Forest! There are four children that went missing in this forest, and it's our job to save them! But things aren't as they seem, there are rumors of a mysterious monster lurking in this forest...

We hope you enjoy our videos! Have a great day! 

Maizen Merchandise ► https://shop-maizen.myspreadshop.com/",Minecraft|Maizen,UCJHBJ7F-nAIlMGolm0Hu4vg,Maizen,2025-11-10T11:00:53Z,1895742,12773,2610,PT25M57S,['Sandbox'],Sandbox,"Surviving 100 DAYS in The Roblox Forest! Today, we're playing 99 Nights in the Forest! There are four children that went missing in this forest, and it's our job to save them! But things aren't as they seem, there are rumors of a mysterious monster lurking in this forest...

We hope you enjoy our videos! Have a great day! 

Maizen Merchandise ► https://shop-maizen.myspreadshop.com/ Minecraft|Maizen"
cSOGG6VThog,Bertemu Ayah di Roblox! [Roblox Indonesia] #shorts,"Jangan lupa subscribe channel utamaku Fanny Tjandra: https://www.youtube.com/c/FannyTjandra
- Instagram: https://www.instagram.com/fannytjandra0121/
- Tiktok: https://vt.tiktok.com/ZSeJVtPcu/

#shorts",roblox|roblox indonesia|roblox obby|pastel obby|roblox parkour|roblox fanny tjandra|fanny tjandra|fanny tjandra roblox|roblox robux|robux gratis|roblox map|roblox aesthetic|roblox tower of hell|tower of dream|roblox cotton obby|roblox my melody|roblox sailor|roblox pink|roblox animation|roblox drama|roblox roleplay|fanny tjandra storytime|fanny tjandra shorts|fanny tjandra tiktok,UCdDoEvtA9Hl0g7d6dvgGtYw,Fanny Tjandra TV,2025-08-23T06:00:27Z,3235493,32867,3651,PT24S,['Sandbox'],Sandbox,"Bertemu Ayah di Roblox! [Roblox Indonesia] #shorts Jangan lupa subscribe channel utamaku Fanny Tjandra: https://www.youtube.com/c/FannyTjandra
- Instagram: https://www.instagram.com/fannytjandra0121/
- Tiktok: https://vt.tiktok.com/ZSeJVtPcu/

#shorts roblox|roblox indonesia|roblox obby|pastel obby|roblox parkour|roblox fanny tjandra|fanny tjandra|fanny tjandra roblox|roblox robux|robux gratis|roblox map|roblox aesthetic|roblox tower of hell|tower of dream|roblox cotton obby|roblox my melody|roblox sailor|roblox pink|roblox animation|roblox drama|roblox roleplay|fanny tjandra storytime|fanny tjandra shorts|fanny tjandra tiktok"
pENUmK7hTNo,Bapake Jadi Freddy Fazbear - Hello Neighbor Indonesia,"Game legendaris kita yaitu Hello Neighbor kembali dengan mod yang seru banget nih guys, yaitu Mod Fredbear Runaway, yang akan merubah Bapake menjadi Freddy Fazbear, dan nggak cuman itu, Freddy larinya cepet banget, nggak pake nunggu lagi dia langsung samperin gw wkwkwkwk, yuk kita nostalgia dan nonton gameplay MiawAug
#MiawAug #helloneighbor  #FNAF #freddy 

Subscribe : http://www.youtube.com/user/miawaug?sub_confirmation=1
Be a Member : https://www.youtube.com/miawaug/join 

Kumpulan Video Hello Neighbor 2 : https://www.youtube.com/playlist?list=PL7Kldd0cHcR9wJBnl2O_ENWGcNpK96WO4

Kumpulan Video Hello Neighbor : https://www.youtube.com/playlist?list=PL7Kldd0cHcR946pcM-haXvZC45EqraTrr

Kumpulan Video Yang Seru Seru : https://www.youtube.com/playlist?list=PL7Kldd0cHcR-w9T37vC2ASwnpW0kUPflw

Game : https://store.steampowered.com/app/521890/Hello_Neighbor/

Mau Kepoin gw di Social Media ? Kesini aja, ada Link IG FB Tiktok DLL
https://msha.ke/miawaugyt

Untuk Email Bisnis kalian bisa masukan di
Email ► miawaug@ gmail [.]com

Thanks Guys....
Intro Music : 
- Mark G - Never Let You Go
- Support Mark G:
https://fanlink.to/markgneverletyougo
https://www.twitter.com/markgmusic
https://www.instagram.com/markgtheartist",MiawAug|Miaw|Aug|Hello Neighbor|gameplay|Hello Neighbor Indonesia|Indonesia|indo|download|game|hello neighbor|hello neighbor miawaug|hello guest miawaug|New Update|New|Update|Misteri|MiawAug Hello Neighbor|Baru|Seru|Bapake|DLC|end|ending|End|Ending|secret|true|best|Mod|Freddy|Fazbear|Fredbear Runaway|Best Mod,UC3J4Q1grz46bdJ7NJLd4DGw,MiawAug,2025-11-13T11:45:08Z,1677539,51790,3660,PT40M52S,['Horror'],Horror,"Bapake Jadi Freddy Fazbear - Hello Neighbor Indonesia Game legendaris kita yaitu Hello Neighbor kembali dengan mod yang seru banget nih guys, yaitu Mod Fredbear Runaway, yang akan merubah Bapake menjadi Freddy Fazbear, dan nggak cuman itu, Freddy larinya cepet banget, nggak pake nunggu lagi dia langsung samperin gw wkwkwkwk, yuk kita nostalgia dan nonton gameplay MiawAug
#MiawAug #helloneighbor  #FNAF #freddy 

Subscribe : http://www.youtube.com/user/miawaug?sub_confirmation=1
Be a Member : https://www.youtube.com/miawaug/join 

Kumpulan Video Hello Neighbor 2 : https://www.youtube.com/playlist?list=PL7Kldd0cHcR9wJBnl2O_ENWGcNpK96WO4

Kumpulan Video Hello Neighbor : https://www.youtube.com/playlist?list=PL7Kldd0cHcR946pcM-haXvZC45EqraTrr

Kumpulan Video Yang Seru Seru : https://www.youtube.com/playlist?list=PL7Kldd0cHcR-w9T37vC2ASwnpW0kUPflw

Game : https://store.steampowered.com/app/521890/Hello_Neighbor/

Mau Kepoin gw di Social Media ? Kesini aja, ada Link IG FB Tiktok DLL
https://msha.ke/miawaugyt

Untuk Email Bisnis kalian bisa masukan di
Email ► miawaug@ gmail [.]com

Thanks Guys....
Intro Music : 
- Mark G - Never Let You Go
- Support Mark G:
https://fanlink.to/markgneverletyougo
https://www.twitter.com/markgmusic
https://www.instagram.com/markgtheartist MiawAug|Miaw|Aug|Hello Neighbor|gameplay|Hello Neighbor Indonesia|Indonesia|indo|download|game|hello neighbor|hello neighbor miawaug|hello guest miawaug|New Update|New|Update|Misteri|MiawAug Hello Neighbor|Baru|Seru|Bapake|DLC|end|ending|End|Ending|secret|true|best|Mod|Freddy|Fazbear|Fredbear Runaway|Best Mod"
zWsv_ptWvus,Don't Feed Cows Meat!,"Today, we made an awesome ranch for our cows! But overnight, all but one of them were attacked... We have to find out what attacked our cows, and put  a stop to it! 

We hope you enjoy our videos! Have a great day! 

Maizen Merchandise ► https://shop-maizen.myspreadshop.com/",Minecraft|Maizen,UCJHBJ7F-nAIlMGolm0Hu4vg,Maizen,2025-11-11T11:02:00Z,1561376,9905,833,PT10M31S,['Sandbox'],Sandbox,"Don't Feed Cows Meat! Today, we made an awesome ranch for our cows! But overnight, all but one of them were attacked... We have to find out what attacked our cows, and put  a stop to it! 

We hope you enjoy our videos! Have a great day! 

Maizen Merchandise ► https://shop-maizen.myspreadshop.com/ Minecraft|Maizen"
BxsZZxhcaCE,AKU MENDAKI GUNUNG INDAH YANG ADA DI INDONESIA BAGIAN TIMUR.... Mount Papua,"Yuk Join Discord paling rame se-Indonesia buat cari temen!: https://discord.com/invite/motionime
Top up semua game di windahtopupstore!: https://www.instagram.com/windahtopupstore/
Festival Motionimefest: https://www.instagram.com/motionimefest/
Toko top up game ku Windah Topup: https://windahtopupstore.com/
Follow Instagram ku: https://www.instagram.com/windahbasudara/?hl=en

----------------------------------------------------------------------------------------------- 
Sebut nama oleh nightbot langsung aja ketik !sebutnama

Terima kasih buat yang sudah mampir, dan yang sudah like, share, dan subscribe!

Stream ini tidak membuka donasi teman- teman 😊. Donasi-kan lah ke anak yatim piatu atau orang- orang yang lebih me mbutuhkan, hal tersebut sudah menjadi bentuk donasi ke stream ini, terima kasih. Atau kalian bisa donasi ke sesama yang membutuhkan di https://kitabisa.com/​
------------------------------------------------------------------------------------------------

nightbot commands:

!discord
!topupstore
!sebutnamaku
!instagram

#WindahBasudara #roblox #gunungpapua",windah basudara|quarantine zone|quarantine zone game|quarantine zone the last check,UCoIiiHof6BJ85PLuLkuxuhw,Windah Basudara,2025-08-21T13:29:44Z,1493115,46439,1492,PT1H22M29S,['Sandbox'],Sandbox,"AKU MENDAKI GUNUNG INDAH YANG ADA DI INDONESIA BAGIAN TIMUR.... Mount Papua Yuk Join Discord paling rame se-Indonesia buat cari temen!: https://discord.com/invite/motionime
Top up semua game di windahtopupstore!: https://www.instagram.com/windahtopupstore/
Festival Motionimefest: https://www.instagram.com/motionimefest/
Toko top up game ku Windah Topup: https://windahtopupstore.com/
Follow Instagram ku: https://www.instagram.com/windahbasudara/?hl=en

----------------------------------------------------------------------------------------------- 
Sebut nama oleh nightbot langsung aja ketik !sebutnama

Terima kasih buat yang sudah mampir, dan yang sudah like, share, dan subscribe!

Stream ini tidak membuka donasi teman- teman 😊. Donasi-kan lah ke anak yatim piatu atau orang- orang yang lebih me mbutuhkan, hal tersebut sudah menjadi bentuk donasi ke stream ini, terima kasih. Atau kalian bisa donasi ke sesama yang membutuhkan di https://kitabisa.com/​
------------------------------------------------------------------------------------------------

nightbot commands:

!discord
!topupstore
!sebutnamaku
!instagram

#WindahBasudara #roblox #gunungpapua windah basudara|quarantine zone|quarantine zone game|quarantine zone the last check"
hbtUqqLowgk,Bertemu Youtuber Terkenal di Mini Market - Halu The Fracture,"Asik ada Game Indonesia baru nih, namanya Halu The Fracture, dimana kita akan bekerja di mini market melayani pelanggan dan setelah itu pulang ke rumah untuk mengerejakan tugas kuliah, tetapi ada yang menghatui karakter kita, yuk kita liat jalan ceritanya
#miawaug #Horror #horrorgame 

Subscribe : http://www.youtube.com/user/miawaug?sub_confirmation=1
Be a Member : https://www.youtube.com/miawaug/join 

Kumpulan Horror Game : https://www.youtube.com/playlist?list=PL7Kldd0cHcR8beT9oJqBWikBhfnEDezVt

Game : https://store.steampowered.com/app/3893210/Halu__The_Fracture/

Mau Kepoin gw di Social Media ? Kesini aja, ada Link IG FB Tiktok DLL
https://msha.ke/miawaugyt

Untuk Email Bisnis kalian bisa masukan di
Email ► miawaug@ gmail [.]com

Thanks Guys....

Intro Music : 
- Mark G - Never Let You Go
- Support Mark G:
https://fanlink.to/markgneverletyougo
https://www.twitter.com/markgmusic
https://www.instagram.com/markgtheartist",MiawAug|miawaug|miaw|aug|MiawAug Horror|Game horror|horror game|Halu|Halu The Fracture|Halu Game Horror|Indonesia|indo|malay|malaysia|game|Halu Game|Seram|end|ending|good|bad|buruk|teruburuk|new|game indonesia|game horror indonesia|terbaru|Halu The Fracture horror game,UC3J4Q1grz46bdJ7NJLd4DGw,MiawAug,2025-08-31T15:30:32Z,1439776,30598,1460,PT1H9M28S,['Horror'],Horror,"Bertemu Youtuber Terkenal di Mini Market - Halu The Fracture Asik ada Game Indonesia baru nih, namanya Halu The Fracture, dimana kita akan bekerja di mini market melayani pelanggan dan setelah itu pulang ke rumah untuk mengerejakan tugas kuliah, tetapi ada yang menghatui karakter kita, yuk kita liat jalan ceritanya
#miawaug #Horror #horrorgame 

Subscribe : http://www.youtube.com/user/miawaug?sub_confirmation=1
Be a Member : https://www.youtube.com/miawaug/join 

Kumpulan Horror Game : https://www.youtube.com/playlist?list=PL7Kldd0cHcR8beT9oJqBWikBhfnEDezVt

Game : https://store.steampowered.com/app/3893210/Halu__The_Fracture/

Mau Kepoin gw di Social Media ? Kesini aja, ada Link IG FB Tiktok DLL
https://msha.ke/miawaugyt

Untuk Email Bisnis kalian bisa masukan di
Email ► miawaug@ gmail [.]com

Thanks Guys....

Intro Music : 
- Mark G - Never Let You Go
- Support Mark G:
https://fanlink.to/markgneverletyougo
https://www.twitter.com/markgmusic
https://www.instagram.com/markgtheartist MiawAug|miawaug|miaw|aug|MiawAug Horror|Game horror|horror game|Halu|Halu The Fracture|Halu Game Horror|Indonesia|indo|malay|malaysia|game|Halu Game|Seram|end|ending|good|bad|buruk|teruburuk|new|game indonesia|game horror indonesia|terbaru|Halu The Fracture horror game"
rjTdFox5S7A,EMANG ADA EVENT INDONESIA? - Steal A Brainrot #roblox #stealabrainrot #ridhosky,,,UCVNynqKif10lRc1UVRp7GdQ,Ridho Sky,2025-10-18T11:29:37Z,2634188,25169,467,PT34S,['Sandbox'],Sandbox,EMANG ADA EVENT INDONESIA? - Steal A Brainrot #roblox #stealabrainrot #ridhosky  
u6mvOTsCy4k,Mari Kita Mulai Perjalanan Horror Ini - Silent Hill F Indonesia,"Ini dia yang paling gw tunggu game horror Silent Hill F dimana kita akan bermain sebagai Hinako yang berada disebuah desa terpencil dan tiba tiba ada kejadian aneh, kira kira kenapa dan perjalanan Hinako akan seperti apa ?? kita liat saja yadi game Silent Hill F ini sampai Tamat
#MiawAug #SilentHill #SilentHillf

Subscribe : http://www.youtube.com/user/miawaug?sub_confirmation=1
Be a Member : https://www.youtube.com/miawaug/join 

Game : https://store.steampowered.com/app/2947440/SILENT_HILL_f/

Kumpulan Video Silent Hill F : https://www.youtube.com/playlist?list=PL7Kldd0cHcR9mKO_fOH6zqyPaG2WsfXC6

Kumpulan Video Silent Hill 2 : https://www.youtube.com/playlist?list=PL7Kldd0cHcR9JTILi4loHMIE1pfUSM3BX

Kumpulan Video Dying Light 2 Stay Human : https://www.youtube.com/playlist?list=PL7Kldd0cHcR-s6lAtKC0srY4fW--WcPaj

Untuk Email Bisnis kalian bisa masukan di
Email ► miawaug@ gmail [.]com

Thanks Guys....

Intro Music : 
- Mark G - Never Let You Go
- Support Mark G:
https://fanlink.to/markgneverletyougo
https://www.twitter.com/markgmusic
https://www.instagram.com/markgtheartist333",MiawAug|Silent Hill F|Indonesia|Gameplay|Jalan Cerita|Playstation|Playstation 5|PS 5|PS|MiawAug Silent Hill F|Silent Hill F MiawAug|Steam|PC|Silent Hill F Indonesia|Silent Hill Indonesia|Silent Hill MiawAug|MiawAug Silent Hill|new game|baru|game|game baru|Part 1|#1|Silent Hill|Full Gameplay|konami|indonesia,UC3J4Q1grz46bdJ7NJLd4DGw,MiawAug,2025-10-06T12:01:44Z,1292274,41851,2389,PT1H18M57S,['Horror'],Horror,"Mari Kita Mulai Perjalanan Horror Ini - Silent Hill F Indonesia Ini dia yang paling gw tunggu game horror Silent Hill F dimana kita akan bermain sebagai Hinako yang berada disebuah desa terpencil dan tiba tiba ada kejadian aneh, kira kira kenapa dan perjalanan Hinako akan seperti apa ?? kita liat saja yadi game Silent Hill F ini sampai Tamat
#MiawAug #SilentHill #SilentHillf

Subscribe : http://www.youtube.com/user/miawaug?sub_confirmation=1
Be a Member : https://www.youtube.com/miawaug/join 

Game : https://store.steampowered.com/app/2947440/SILENT_HILL_f/

Kumpulan Video Silent Hill F : https://www.youtube.com/playlist?list=PL7Kldd0cHcR9mKO_fOH6zqyPaG2WsfXC6

Kumpulan Video Silent Hill 2 : https://www.youtube.com/playlist?list=PL7Kldd0cHcR9JTILi4loHMIE1pfUSM3BX

Kumpulan Video Dying Light 2 Stay Human : https://www.youtube.com/playlist?list=PL7Kldd0cHcR-s6lAtKC0srY4fW--WcPaj

Untuk Email Bisnis kalian bisa masukan di
Email ► miawaug@ gmail [.]com

Thanks Guys....

Intro Music : 
- Mark G - Never Let You Go
- Support Mark G:
https://fanlink.to/markgneverletyougo
https://www.twitter.com/markgmusic
https://www.instagram.com/markgtheartist333 MiawAug|Silent Hill F|Indonesia|Gameplay|Jalan Cerita|Playstation|Playstation 5|PS 5|PS|MiawAug Silent Hill F|Silent Hill F MiawAug|Steam|PC|Silent Hill F Indonesia|Silent Hill Indonesia|Silent Hill MiawAug|MiawAug Silent Hill|new game|baru|game|game baru|Part 1|#1|Silent Hill|Full Gameplay|konami|indonesia"
